txn_id,account_id,merchant_id,amount,txn_timestamp,txn_hour
128200,11006,1933,81.06,2024-02-17 13:49:00,13
128201,156,2681,42.88,2024-03-28 18:55:00,18
128202,14879,5177,65.06,2024-03-15 01:47:00,1
128203,20199,4481,29.96,2024-03-19 07:53:00,7
128204,17934,3492,19.27,2024-03-19 22:39:00,22
128205,5220,941,127.51,2024-02-09 19:32:00,19
128206,24109,6720,102.41,2024-03-20 17:56:00,17
128207,13372,1892,53.79,2024-03-24 19:37:00,19
128208,8196,7335,59.73,2024-03-23 16:33:00,16
128209,1675,3288,39.74,2024-01-03 17:52:00,17
128210,22433,1530,248.88,2024-01-10 15:05:00,15
128211,8907,2313,39.1,2024-02-10 10:18:00,10
128212,672,2719,242.65,2024-01-23 13:56:00,13
128213,23293,1343,28.28,2024-02-10 06:11:00,6
128214,15197,4875,21.92,2024-01-05 13:45:00,13
128215,5182,519,7.44,2024-03-15 13:33:00,13
128216,14827,4940,5.78,2024-02-09 10:06:00,10
128217,5851,1467,233.92,2024-01-30 03:35:00,3
128218,21612,7488,40.82,2024-01-12 14:10:00,14
128219,7073,1217,41.38,2024-03-09 22:44:00,22
128220,7908,5484,4.63,2024-02-16 11:34:00,11
128221,2723,4681,93.78,2024-01-11 17:32:00,17
128222,8228,2874,301.69,2024-01-23 14:37:00,14
128223,8374,3203,44.31,2024-02-01 19:45:00,19
128224,2196,6493,284.98,2024-03-21 14:42:00,14
128225,22780,7010,28.51,2024-01-20 12:25:00,12
128226,17626,3397,244.89,2024-01-22 03:04:00,3
128227,15956,4983,148.85,2024-02-27 13:11:00,13
128228,8717,4574,448.85,2024-02-14 01:46:00,1
128229,515,1073,70.04,2024-03-24 14:29:00,14
128230,9036,5256,41.04,2024-01-26 16:10:00,16
128231,22284,4591,270.61,2024-03-29 11:28:00,11
128232,4351,6306,13.6,2024-01-20 09:19:00,9
128233,19470,6468,24.49,2024-03-22 17:02:00,17
128234,17530,4133,139.84,2024-02-20 05:17:00,5
128235,9170,4279,12.63,2024-02-21 19:25:00,19
128236,11485,3645,34.22,2024-02-16 07:40:00,7
128237,19454,360,124.12,2024-03-30 11:48:00,11
128238,6097,1291,50.63,2024-03-27 23:50:00,23
128239,18845,3111,51.99,2024-02-24 16:58:00,16
128240,4381,5152,104.05,2024-03-25 13:17:00,13
128241,7413,5082,11.61,2024-03-06 01:18:00,1
128242,21230,4209,20.61,2024-03-09 21:54:00,21
128243,1225,3718,156.92,2024-02-27 23:59:00,23
128244,8221,2134,7.83,2024-01-23 09:29:00,9
128245,8472,1388,30.55,2024-01-23 05:58:00,5
128246,18851,6146,119.58,2024-03-28 13:37:00,13
128247,20612,3351,66.94,2024-02-12 10:37:00,10
128248,2641,2517,34.23,2024-03-24 21:40:00,21
128249,5640,3043,31.89,2024-01-02 14:40:00,14
128250,17065,6468,36.06,2024-03-01 12:50:00,12
128251,108,5788,16.43,2024-02-04 13:15:00,13
128252,19981,4367,46.17,2024-03-02 02:33:00,2
128253,2541,7292,89.87,2024-01-26 17:23:00,17
128254,9533,4119,65.26,2024-03-11 20:39:00,20
128255,11228,4104,53.23,2024-02-03 13:15:00,13
128256,7731,4159,91.23,2024-01-11 16:37:00,16
128257,10900,3530,2.83,2024-02-18 09:14:00,9
128258,12406,7361,19.48,2024-03-10 10:55:00,10
128259,16852,5660,455.95,2024-03-13 06:56:00,6
128260,9797,796,31.33,2024-03-20 06:45:00,6
128261,24782,1805,519.31,2024-03-30 20:34:00,20
128262,14430,1709,131.16,2024-02-04 23:23:00,23
128263,11321,4534,122.65,2024-01-30 07:25:00,7
128264,24442,3138,1.88,2024-02-24 08:37:00,8
128265,13817,3757,51.04,2024-01-14 08:55:00,8
128266,23377,2251,98.62,2024-01-09 16:36:00,16
128267,10959,2335,21.65,2024-03-02 14:20:00,14
128268,2250,4151,81.28,2024-03-03 10:19:00,10
128269,20398,210,5.94,2024-03-25 08:58:00,8
128270,17422,7371,73.32,2024-03-14 19:21:00,19
128271,11279,888,101.0,2024-01-10 15:17:00,15
128272,3101,2970,103.14,2024-03-23 22:39:00,22
128273,17609,2982,213.95,2024-03-03 15:48:00,15
128274,23233,1351,17.41,2024-02-07 15:28:00,15
128275,9042,604,58.58,2024-01-31 21:48:00,21
128276,5140,6855,16.65,2024-01-11 13:16:00,13
128277,1091,6424,32.03,2024-03-26 09:38:00,9
128278,17704,5467,40.23,2024-03-16 16:31:00,16
128279,15490,2411,4.41,2024-03-22 01:29:00,1
128280,3677,1365,13.68,2024-02-04 07:50:00,7
128281,1014,2806,66.23,2024-02-28 23:21:00,23
128282,5427,6214,139.37,2024-01-30 15:54:00,15
128283,6684,1559,43.03,2024-03-15 09:12:00,9
128284,23557,5188,70.96,2024-02-17 23:11:00,23
128285,1014,1453,116.39,2024-01-24 09:41:00,9
128286,8527,4274,29.39,2024-01-20 13:07:00,13
128287,22863,5098,93.09,2024-02-23 19:27:00,19
128288,818,7047,892.61,2024-01-29 13:02:00,13
128289,23407,3035,18.31,2024-02-05 21:31:00,21
128290,7937,6384,13.53,2024-01-16 15:08:00,15
128291,4346,4000,92.47,2024-03-25 06:12:00,6
128292,23465,5972,58.11,2024-01-17 17:41:00,17
128293,1377,4809,106.06,2024-01-06 09:40:00,9
128294,20609,4825,13.39,2024-03-18 09:40:00,9
128295,19745,5673,7.31,2024-01-09 07:09:00,7
128296,21092,5668,42.89,2024-03-12 17:47:00,17
128297,24336,1421,12.43,2024-01-22 14:53:00,14
128298,21939,3480,27.88,2024-01-13 14:13:00,14
128299,8822,4620,251.81,2024-02-07 12:03:00,12
128300,20806,923,165.42,2024-03-25 21:22:00,21
128301,9551,1204,307.19,2024-03-24 14:23:00,14
128302,23141,5925,81.21,2024-02-14 17:57:00,17
128303,19207,3814,72.97,2024-03-15 17:29:00,17
128304,19508,5315,53.51,2024-03-14 14:53:00,14
128305,6702,381,19.6,2024-01-31 06:47:00,6
128306,20220,1162,21.77,2024-01-31 12:22:00,12
128307,20820,4764,172.39,2024-02-16 19:55:00,19
128308,16798,303,8.64,2024-03-23 15:17:00,15
128309,20563,2133,6.27,2024-02-19 20:33:00,20
128310,5261,6218,31.57,2024-01-15 19:25:00,19
128311,574,3724,19.28,2024-03-18 09:32:00,9
128312,10718,3372,44.7,2024-02-14 17:41:00,17
128313,21970,5603,29.03,2024-02-24 08:33:00,8
128314,16244,3538,44.26,2024-01-14 05:18:00,5
128315,12858,1363,129.62,2024-02-08 02:01:00,2
128316,23048,5380,19.11,2024-01-13 06:14:00,6
128317,16792,1282,9.3,2024-03-01 08:04:00,8
128318,15228,3710,62.97,2024-03-14 02:55:00,2
128319,9916,5087,111.94,2024-01-26 15:54:00,15
128320,16440,1326,25.08,2024-02-16 06:16:00,6
128321,4258,5064,37.55,2024-02-14 11:56:00,11
128322,4848,4122,49.58,2024-03-05 06:49:00,6
128323,17663,6810,142.77,2024-02-29 19:52:00,19
128324,17796,3629,342.76,2024-03-14 17:00:00,17
128325,6451,949,17.36,2024-03-12 12:10:00,12
128326,2461,6674,181.94,2024-03-04 04:37:00,4
128327,10757,7014,303.26,2024-03-02 06:24:00,6
128328,20621,3227,6.15,2024-01-27 10:36:00,10
128329,12835,1438,6.3,2024-02-09 12:01:00,12
128330,11484,583,68.71,2024-02-08 13:32:00,13
128331,9900,3759,23.66,2024-02-25 16:50:00,16
128332,22621,172,104.25,2024-03-25 07:54:00,7
128333,3594,5174,104.58,2024-03-06 07:00:00,7
128334,3121,6600,143.53,2024-02-21 13:38:00,13
128335,23701,2256,46.87,2024-03-02 15:26:00,15
128336,23411,7065,63.8,2024-01-28 17:54:00,17
128337,22716,1480,109.1,2024-01-08 16:46:00,16
128338,1856,2811,15.83,2024-01-29 02:35:00,2
128339,2694,4133,135.93,2024-03-10 17:13:00,17
128340,5531,6556,9.68,2024-03-24 09:23:00,9
128341,14869,1215,10.09,2024-02-14 15:03:00,15
128342,22143,1220,25.18,2024-02-29 10:26:00,10
128343,12997,1741,24.2,2024-02-10 13:27:00,13
128344,5100,956,36.61,2024-03-26 11:36:00,11
128345,4284,6310,20.57,2024-03-15 14:49:00,14
128346,24084,3840,197.68,2024-03-22 18:03:00,18
128347,2368,2086,236.39,2024-03-29 09:36:00,9
128348,3459,1219,348.65,2024-01-28 08:01:00,8
128349,20947,6679,12.22,2024-01-07 05:54:00,5
128350,3697,5574,127.87,2024-03-02 16:49:00,16
128351,8414,1161,11.05,2024-03-04 21:28:00,21
128352,6965,857,38.12,2024-02-15 00:29:00,0
128353,19611,5895,19.94,2024-03-20 11:36:00,11
128354,22626,3963,207.98,2024-01-29 15:50:00,15
128355,5098,7156,123.33,2024-01-30 17:24:00,17
128356,13965,1134,106.81,2024-03-20 04:57:00,4
128357,20856,2927,28.59,2024-02-23 14:25:00,14
128358,11041,2334,161.88,2024-01-21 05:25:00,5
128359,5787,5981,23.91,2024-01-28 23:35:00,23
128360,23062,7096,26.71,2024-02-06 22:21:00,22
128361,8235,4945,73.86,2024-02-21 21:42:00,21
128362,18316,5306,123.23,2024-02-06 16:55:00,16
128363,8336,3980,100.75,2024-01-01 19:37:00,19
128364,23089,6902,70.0,2024-01-11 00:16:00,0
128365,8325,2806,62.78,2024-01-06 08:20:00,8
128366,3118,7115,39.07,2024-01-08 08:41:00,8
128367,4873,655,20.17,2024-01-26 16:39:00,16
128368,22618,2453,155.01,2024-03-22 16:09:00,16
128369,14936,4871,33.1,2024-01-22 06:28:00,6
128370,1302,125,372.41,2024-02-05 11:55:00,11
128371,9235,1473,34.11,2024-03-28 09:17:00,9
128372,14521,3391,44.38,2024-02-26 04:44:00,4
128373,13820,5556,430.75,2024-02-20 17:52:00,17
128374,15136,539,9.48,2024-01-12 15:54:00,15
128375,9612,3359,77.59,2024-02-18 05:56:00,5
128376,11996,2022,198.22,2024-03-07 08:59:00,8
128377,22293,1612,75.25,2024-01-06 14:59:00,14
128378,2055,3413,341.14,2024-01-08 15:19:00,15
128379,24046,832,8.72,2024-03-08 08:10:00,8
128380,8483,1253,46.09,2024-01-14 00:29:00,0
128381,7455,2818,13.92,2024-03-07 14:00:00,14
128382,12412,1348,342.89,2024-03-05 17:42:00,17
128383,7554,5763,25.55,2024-01-10 16:14:00,16
128384,24052,1431,8.93,2024-01-09 16:14:00,16
128385,17315,5781,43.41,2024-03-24 15:27:00,15
128386,5794,75,26.45,2024-02-19 17:44:00,17
128387,12907,677,14.48,2024-01-29 20:28:00,20
128388,9173,7312,38.98,2024-01-01 13:11:00,13
128389,9510,5879,73.63,2024-02-28 08:22:00,8
128390,20641,7120,50.5,2024-03-02 19:54:00,19
128391,24850,4102,13.81,2024-03-06 16:26:00,16
128392,686,982,15.93,2024-01-07 20:21:00,20
128393,2804,2396,68.05,2024-03-15 14:12:00,14
128394,12039,5618,50.39,2024-02-02 17:55:00,17
128395,24990,4213,42.99,2024-03-28 13:52:00,13
128396,17601,4591,10.3,2024-03-27 22:26:00,22
128397,10221,1418,10.46,2024-03-23 06:15:00,6
128398,6958,3879,12.17,2024-03-07 06:46:00,6
128399,2964,6151,94.38,2024-01-27 13:07:00,13
128400,994,2300,55.16,2024-02-03 15:35:00,15
128401,12690,5779,3.15,2024-02-09 14:19:00,14
128402,1146,2520,42.25,2024-01-18 03:54:00,3
128403,18770,6447,17.82,2024-01-03 15:13:00,15
128404,20067,4659,50.92,2024-02-28 10:20:00,10
128405,2127,69,299.06,2024-03-13 13:58:00,13
128406,12097,1806,7.99,2024-02-23 13:19:00,13
128407,7537,7218,60.43,2024-02-09 15:22:00,15
128408,10190,2938,98.34,2024-02-09 08:35:00,8
128409,4543,3889,37.74,2024-03-16 22:45:00,22
128410,17697,4474,38.35,2024-02-23 09:59:00,9
128411,24069,6122,52.14,2024-03-12 23:49:00,23
128412,19460,4231,39.53,2024-01-07 08:00:00,8
128413,14572,5193,32.24,2024-02-06 11:52:00,11
128414,16787,1788,363.19,2024-02-20 14:14:00,14
128415,514,676,82.56,2024-01-27 06:50:00,6
128416,5697,7302,29.42,2024-01-24 02:00:00,2
128417,11925,1054,135.0,2024-01-23 14:09:00,14
128418,4538,4196,1037.12,2024-01-18 11:25:00,11
128419,1595,1436,31.41,2024-03-08 11:42:00,11
128420,1283,4298,188.55,2024-03-20 17:59:00,17
128421,12495,7074,44.52,2024-03-24 06:03:00,6
128422,21660,1490,3.1,2024-02-13 06:44:00,6
128423,11474,5023,411.45,2024-02-02 09:40:00,9
128424,18260,5371,42.29,2024-03-27 11:30:00,11
128425,24390,1994,185.76,2024-02-03 18:24:00,18
128426,374,1869,108.21,2024-03-09 15:40:00,15
128427,674,5456,84.48,2024-02-28 08:36:00,8
128428,3894,5667,19.27,2024-03-25 18:19:00,18
128429,21698,1075,313.84,2024-03-29 18:42:00,18
128430,7689,6739,136.72,2024-01-22 06:42:00,6
128431,10250,2784,507.37,2024-02-05 10:31:00,10
128432,3941,2918,7.92,2024-02-06 08:07:00,8
128433,15681,114,184.72,2024-01-05 11:35:00,11
128434,8046,1826,8.48,2024-03-05 09:25:00,9
128435,20952,5641,149.95,2024-01-24 10:50:00,10
128436,17369,1701,21.2,2024-02-23 14:20:00,14
128437,12073,2285,32.98,2024-01-05 07:51:00,7
128438,8102,1764,9.39,2024-02-16 09:09:00,9
128439,10616,3253,115.94,2024-01-25 08:31:00,8
128440,1587,6302,13.08,2024-02-11 14:40:00,14
128441,14376,2309,87.53,2024-03-04 22:33:00,22
128442,1764,3087,35.86,2024-03-07 07:29:00,7
128443,7966,1017,162.61,2024-01-27 11:46:00,11
128444,4865,1510,213.2,2024-02-01 13:06:00,13
128445,11199,6220,62.97,2024-03-19 16:18:00,16
128446,15349,1645,110.52,2024-03-02 18:46:00,18
128447,10343,6831,20.03,2024-03-06 10:17:00,10
128448,7358,4011,36.89,2024-01-04 15:33:00,15
128449,17228,5164,77.55,2024-03-21 05:48:00,5
128450,11367,2248,78.44,2024-01-29 01:56:00,1
128451,20365,4850,30.28,2024-03-29 08:19:00,8
128452,9883,3207,138.18,2024-02-14 10:54:00,10
128453,2853,7225,71.81,2024-01-05 10:43:00,10
128454,10830,74,203.5,2024-01-24 08:30:00,8
128455,5735,7036,138.8,2024-01-15 08:54:00,8
128456,5408,2907,60.73,2024-02-19 15:27:00,15
128457,24254,2781,460.34,2024-01-26 14:09:00,14
128458,7361,4843,100.02,2024-01-05 09:25:00,9
128459,7662,2945,69.08,2024-03-10 11:39:00,11
128460,14275,147,64.45,2024-03-24 12:00:00,12
128461,23091,7151,30.13,2024-02-09 10:28:00,10
128462,1641,2467,47.49,2024-03-04 12:48:00,12
128463,7384,1824,53.61,2024-02-16 09:20:00,9
128464,17213,4133,54.47,2024-03-24 12:47:00,12
128465,22810,1290,254.99,2024-03-09 06:36:00,6
128466,23654,2061,36.45,2024-02-23 10:42:00,10
128467,18302,1075,83.56,2024-02-22 09:23:00,9
128468,14666,3446,48.56,2024-01-31 02:00:00,2
128469,3064,652,71.51,2024-02-01 03:46:00,3
128470,12976,6311,21.13,2024-02-27 20:03:00,20
128471,14403,494,57.72,2024-03-17 10:10:00,10
128472,23645,1245,30.07,2024-03-23 12:29:00,12
128473,11256,4852,77.31,2024-01-14 03:56:00,3
128474,9318,3309,59.14,2024-02-29 06:43:00,6
128475,18565,3287,11.69,2024-03-28 13:56:00,13
128476,8516,5993,19.51,2024-02-27 09:43:00,9
128477,21352,4805,20.83,2024-01-03 12:18:00,12
128478,10981,3693,232.06,2024-01-28 07:30:00,7
128479,15314,403,53.87,2024-03-17 19:05:00,19
128480,11299,6414,128.23,2024-01-12 20:14:00,20
128481,3986,3975,69.34,2024-03-02 15:17:00,15
128482,16613,5013,223.55,2024-03-06 18:05:00,18
128483,17370,4426,151.43,2024-02-29 11:06:00,11
128484,13216,160,3.69,2024-02-12 07:24:00,7
128485,24293,4226,14.11,2024-03-07 16:13:00,16
128486,16884,646,115.72,2024-03-27 12:31:00,12
128487,7511,1494,72.0,2024-01-03 12:18:00,12
128488,15091,6484,98.23,2024-03-07 16:40:00,16
128489,5640,2180,32.29,2024-03-08 07:07:00,7
128490,10030,1210,13.53,2024-03-05 12:10:00,12
128491,18750,6227,27.79,2024-01-08 06:30:00,6
128492,13118,1607,23.47,2024-03-06 07:15:00,7
128493,20357,5158,94.01,2024-03-30 10:19:00,10
128494,11557,2065,237.9,2024-01-16 06:12:00,6
128495,9949,261,971.7,2024-02-01 10:38:00,10
128496,22140,2541,34.53,2024-02-22 22:17:00,22
128497,1130,2029,13.81,2024-01-08 06:35:00,6
128498,10498,512,178.38,2024-01-10 07:46:00,7
128499,6449,7344,12.02,2024-01-13 04:21:00,4
128500,13230,4292,26.73,2024-02-16 20:33:00,20
128501,16401,4722,129.62,2024-02-11 11:44:00,11
128502,18197,5789,25.33,2024-02-21 22:17:00,22
128503,15996,4334,39.61,2024-02-11 19:05:00,19
128504,408,5690,5.86,2024-02-23 15:22:00,15
128505,1827,3873,427.46,2024-01-13 14:38:00,14
128506,1486,1798,111.43,2024-03-15 09:34:00,9
128507,14236,1317,150.32,2024-01-22 10:01:00,10
128508,13327,5720,49.78,2024-01-03 13:03:00,13
128509,22045,5389,74.76,2024-03-22 03:47:00,3
128510,2303,3683,38.29,2024-03-30 08:23:00,8
128511,20120,5510,40.04,2024-03-22 10:30:00,10
128512,5485,6128,5.32,2024-01-27 12:34:00,12
128513,2779,1141,14.01,2024-03-03 23:35:00,23
128514,10413,3129,422.81,2024-03-25 09:33:00,9
128515,15691,7028,46.62,2024-03-18 17:47:00,17
128516,17638,6165,10.11,2024-02-07 04:33:00,4
128517,13052,3092,13.49,2024-01-09 11:49:00,11
128518,13492,5810,22.83,2024-03-19 15:28:00,15
128519,21861,1908,114.0,2024-01-02 08:11:00,8
128520,15604,3705,23.06,2024-01-17 12:27:00,12
128521,21598,6688,60.41,2024-01-21 15:35:00,15
128522,8539,6432,51.26,2024-01-16 14:32:00,14
128523,14769,534,142.99,2024-03-02 13:34:00,13
128524,11813,896,7.96,2024-03-21 13:23:00,13
128525,21477,2931,627.43,2024-03-02 18:08:00,18
128526,4220,6044,23.14,2024-02-25 17:03:00,17
128527,7466,787,49.93,2024-01-30 05:55:00,5
128528,8258,5659,106.08,2024-02-10 00:28:00,0
128529,12302,4391,40.8,2024-01-18 13:28:00,13
128530,22456,4792,91.25,2024-01-12 22:34:00,22
128531,7588,3879,19.47,2024-03-29 13:10:00,13
128532,24104,6939,17.68,2024-03-24 10:39:00,10
128533,15044,108,44.74,2024-01-23 13:19:00,13
128534,19505,4153,45.8,2024-01-21 16:55:00,16
128535,6461,713,61.93,2024-02-19 12:06:00,12
128536,19963,5724,13.27,2024-02-20 09:00:00,9
128537,7449,1568,22.64,2024-03-18 07:55:00,7
128538,23013,4286,57.63,2024-03-13 01:34:00,1
128539,7776,808,19.86,2024-02-17 09:27:00,9
128540,2796,1773,14.66,2024-02-06 16:53:00,16
128541,14091,4506,24.42,2024-02-27 16:56:00,16
128542,7085,4018,83.91,2024-03-19 19:56:00,19
128543,12834,2730,28.61,2024-03-09 11:58:00,11
128544,20938,2602,27.56,2024-02-25 10:48:00,10
128545,10380,3881,28.38,2024-03-28 08:08:00,8
128546,3003,3304,288.65,2024-01-13 11:42:00,11
128547,18134,4377,39.73,2024-03-05 21:59:00,21
128548,5047,4804,34.83,2024-02-11 07:08:00,7
128549,21259,1782,326.67,2024-03-02 06:52:00,6
128550,18932,1036,92.07,2024-02-10 11:56:00,11
128551,4025,4883,177.14,2024-03-10 23:14:00,23
128552,14799,5237,19.42,2024-02-11 08:46:00,8
128553,13940,4387,8.12,2024-02-16 16:05:00,16
128554,24665,4430,48.38,2024-03-23 02:24:00,2
128555,1319,2305,57.95,2024-01-07 12:33:00,12
128556,17040,3371,473.27,2024-03-09 14:46:00,14
128557,20479,7170,78.6,2024-03-28 14:48:00,14
128558,8763,5461,81.55,2024-03-25 01:09:00,1
128559,15032,7410,14.49,2024-02-24 08:19:00,8
128560,1943,3133,9.53,2024-02-11 07:41:00,7
128561,13505,2287,85.31,2024-03-16 21:53:00,21
128562,1850,1497,143.54,2024-03-28 06:45:00,6
128563,8069,1597,13.95,2024-02-24 16:25:00,16
128564,14762,355,96.94,2024-02-02 19:12:00,19
128565,14450,1164,105.64,2024-02-09 17:38:00,17
128566,22897,506,14.21,2024-02-08 19:11:00,19
128567,14265,2971,49.24,2024-01-18 05:15:00,5
128568,14596,1066,22.85,2024-01-09 10:09:00,10
128569,1931,4278,12.93,2024-01-29 16:16:00,16
128570,5178,921,91.91,2024-02-28 23:51:00,23
128571,12275,4306,137.18,2024-01-06 09:22:00,9
128572,20759,5997,28.61,2024-03-05 12:04:00,12
128573,14586,1735,82.0,2024-03-26 18:44:00,18
128574,3612,4174,346.15,2024-02-01 15:27:00,15
128575,7554,5125,84.88,2024-01-06 18:29:00,18
128576,4083,2564,343.11,2024-03-25 14:24:00,14
128577,22283,1712,38.18,2024-03-11 23:45:00,23
128578,9642,6219,24.05,2024-02-20 16:30:00,16
128579,5026,1779,35.97,2024-02-08 09:41:00,9
128580,8064,4508,9.17,2024-02-22 11:07:00,11
128581,7605,1683,88.96,2024-02-10 23:14:00,23
128582,6998,3125,189.67,2024-02-12 09:42:00,9
128583,20024,2574,238.41,2024-01-13 20:49:00,20
128584,15395,5512,90.61,2024-02-18 14:18:00,14
128585,11612,3404,31.69,2024-01-06 13:25:00,13
128586,21929,5234,42.06,2024-02-13 22:38:00,22
128587,14610,1963,45.81,2024-01-05 17:17:00,17
128588,20677,508,133.17,2024-03-03 06:36:00,6
128589,8214,4865,57.09,2024-02-01 06:26:00,6
128590,16042,7046,29.91,2024-03-18 13:58:00,13
128591,13595,2557,162.04,2024-01-19 07:56:00,7
128592,15516,448,53.55,2024-01-07 15:13:00,15
128593,13853,1666,28.19,2024-03-28 23:55:00,23
128594,3648,3192,11.13,2024-01-10 13:30:00,13
128595,8043,957,56.12,2024-03-13 08:33:00,8
128596,23128,6725,90.68,2024-02-15 08:56:00,8
128597,7371,6543,139.1,2024-02-07 15:26:00,15
128598,6032,796,168.61,2024-01-15 09:06:00,9
128599,10729,89,17.61,2024-02-26 10:58:00,10
128600,21642,3762,53.86,2024-02-11 22:11:00,22
128601,1261,5437,140.21,2024-03-28 06:37:00,6
128602,11028,6261,23.8,2024-03-11 20:28:00,20
128603,6287,3424,142.97,2024-03-18 18:45:00,18
128604,12893,1744,73.27,2024-01-10 06:34:00,6
128605,24774,1830,106.98,2024-03-26 15:53:00,15
128606,23459,3424,125.01,2024-01-16 14:57:00,14
128607,10542,1807,138.67,2024-01-29 04:13:00,4
128608,23269,3633,4.31,2024-03-24 07:26:00,7
128609,3335,4611,557.7,2024-03-02 13:32:00,13
128610,16128,5719,52.3,2024-02-28 12:07:00,12
128611,18602,1260,22.91,2024-02-15 08:13:00,8
128612,5612,7450,775.78,2024-02-01 22:13:00,22
128613,17792,6591,39.5,2024-03-01 02:45:00,2
128614,2850,691,39.74,2024-01-11 07:23:00,7
128615,22422,3044,437.75,2024-01-09 19:46:00,19
128616,4782,3888,92.3,2024-02-06 13:13:00,13
128617,19171,2006,13.22,2024-01-10 20:44:00,20
128618,19376,6712,150.55,2024-03-09 09:49:00,9
128619,21386,574,25.25,2024-03-08 06:42:00,6
128620,15348,6249,71.9,2024-01-01 21:13:00,21
128621,1974,6264,77.87,2024-01-30 06:14:00,6
128622,5472,2572,24.75,2024-02-26 16:31:00,16
128623,16607,802,243.59,2024-02-12 09:17:00,9
128624,1292,1228,2.42,2024-02-07 10:53:00,10
128625,18196,7143,259.55,2024-03-13 17:19:00,17
128626,9848,5800,42.36,2024-01-01 18:27:00,18
128627,19560,6341,88.51,2024-03-17 08:18:00,8
128628,21736,4533,89.48,2024-03-05 22:48:00,22
128629,10506,5836,45.78,2024-03-30 22:24:00,22
128630,18144,868,70.6,2024-01-23 10:16:00,10
128631,13519,2275,73.06,2024-02-16 09:28:00,9
128632,14338,5824,119.09,2024-03-14 17:01:00,17
128633,18238,2493,31.08,2024-03-22 00:51:00,0
128634,11913,6223,48.04,2024-01-09 06:11:00,6
128635,23516,466,28.01,2024-01-26 20:54:00,20
128636,13793,5420,129.02,2024-01-11 17:58:00,17
128637,15139,1741,116.68,2024-03-02 04:54:00,4
128638,12402,1671,302.88,2024-02-02 16:26:00,16
128639,13173,5608,14.94,2024-03-29 07:22:00,7
128640,12146,6315,24.6,2024-01-24 10:21:00,10
128641,9304,862,227.17,2024-01-07 07:40:00,7
128642,10261,2574,54.89,2024-03-21 23:32:00,23
128643,22294,2817,53.17,2024-03-13 23:08:00,23
128644,5931,3410,74.66,2024-02-14 13:32:00,13
128645,11082,2491,22.15,2024-03-17 15:50:00,15
128646,3425,4172,19.17,2024-01-19 08:38:00,8
128647,3243,2775,9.55,2024-02-02 14:17:00,14
128648,1003,6666,545.81,2024-03-16 13:48:00,13
128649,7413,5666,51.79,2024-02-08 08:45:00,8
128650,11879,5117,107.25,2024-03-05 16:54:00,16
128651,13710,4453,8.25,2024-02-28 18:06:00,18
128652,1316,1459,27.92,2024-02-19 07:30:00,7
128653,1034,1423,38.37,2024-02-29 11:26:00,11
128654,19813,2288,66.36,2024-02-16 15:44:00,15
128655,8626,5320,29.85,2024-01-03 20:22:00,20
128656,5464,7224,62.74,2024-01-23 12:28:00,12
128657,16846,4305,420.94,2024-01-14 15:18:00,15
128658,16527,6365,140.22,2024-02-03 16:26:00,16
128659,20551,1969,30.42,2024-03-22 17:05:00,17
128660,3832,3794,380.64,2024-03-06 07:05:00,7
128661,11574,4794,18.31,2024-03-10 18:06:00,18
128662,7719,3221,4.79,2024-02-24 18:47:00,18
128663,18387,3064,364.39,2024-02-16 09:52:00,9
128664,14865,7142,134.48,2024-01-18 20:41:00,20
128665,13704,4180,110.43,2024-03-23 07:59:00,7
128666,18841,3745,326.73,2024-01-25 16:42:00,16
128667,24039,3284,100.02,2024-02-17 05:45:00,5
128668,10898,2535,9.97,2024-01-28 16:40:00,16
128669,16925,5892,48.7,2024-01-25 00:59:00,0
128670,21850,5568,37.26,2024-02-23 14:05:00,14
128671,12316,4981,1078.95,2024-03-04 19:20:00,19
128672,19455,1704,38.06,2024-02-24 09:50:00,9
128673,3810,1375,26.26,2024-03-30 05:47:00,5
128674,13026,2107,82.7,2024-03-09 08:33:00,8
128675,3895,5552,37.34,2024-02-24 06:30:00,6
128676,18566,5814,262.79,2024-01-02 07:22:00,7
128677,2002,6483,85.3,2024-03-17 08:29:00,8
128678,12667,6213,32.13,2024-01-29 08:59:00,8
128679,4178,2420,301.75,2024-02-24 13:01:00,13
128680,11292,3376,67.23,2024-03-05 17:32:00,17
128681,5829,5950,211.28,2024-02-06 16:06:00,16
128682,11517,1085,154.53,2024-03-08 08:13:00,8
128683,16678,7335,188.14,2024-02-22 16:05:00,16
128684,9517,6482,85.28,2024-01-26 19:36:00,19
128685,10149,3252,18.02,2024-01-21 17:53:00,17
128686,13954,3028,12.4,2024-03-18 15:31:00,15
128687,21905,440,105.26,2024-01-02 07:55:00,7
128688,7487,2044,36.08,2024-01-26 17:38:00,17
128689,12976,2575,190.51,2024-03-21 20:27:00,20
128690,16187,4462,19.79,2024-02-13 13:39:00,13
128691,10447,716,89.29,2024-03-29 12:57:00,12
128692,22783,4812,17.02,2024-01-27 08:32:00,8
128693,15486,1742,71.25,2024-03-13 18:57:00,18
128694,10757,1383,9.76,2024-03-28 17:53:00,17
128695,22437,5356,22.38,2024-01-02 16:35:00,16
128696,2326,1481,5.44,2024-03-16 12:17:00,12
128697,5767,1804,143.51,2024-03-30 09:18:00,9
128698,10536,2554,42.09,2024-01-05 05:59:00,5
128699,7707,593,55.4,2024-01-22 23:57:00,23
128700,15582,1759,155.46,2024-01-21 18:49:00,18
